gorgiasdomain,executionid,timestamp,summarize_question,automated,processed_question,cluster,summary_question
psychobunny,db4dc8f5-05e6-4b1e-a1b1-10d98224f0df,2024-06-06T19:13:38.690999,"""Why can't I validate delivery to my home in France?""",True,ca validate delivery home france,1,How can I update the shipping address or resolve delivery issues for my recent order?
psychobunny,db4dc8f5-05e6-4b1e-a1b1-10d98224f0df,2024-06-06T19:13:38.690999,"""Do you need my customer number to assist with delivery validation?""",True,need customer number assist delivery validation,1,How can I update the shipping address or resolve delivery issues for my recent order?
psychobunny,c637aaa4-9652-4086-a4dd-b152cce467ef,2024-06-06T19:10:32.200999,"""Why does my package status say 'pick up point' without providing a location for pickup?""",False,package status say point without providing location pickup,1,How can I update the shipping address or resolve delivery issues for my recent order?
psychobunny,c637aaa4-9652-4086-a4dd-b152cce467ef,2024-06-06T19:10:32.200999,"""What should I do if the tracking link does not provide the address of the pick-up point?""",False,tracking link provide address point,0,How can I track and resolve issues with undelivered or missing packages using provided tracking numbers?
psychobunny,1e5b1cc5-3507-4467-ba94-8693cb14ac69,2024-06-06T19:09:44.240999,"""Do I need to provide my customer number for assistance?""",True,need provide customer number assistance,1,How can I update the shipping address or resolve delivery issues for my recent order?
psychobunny,1e5b1cc5-3507-4467-ba94-8693cb14ac69,2024-06-06T19:09:44.240999,"""Can you reserve the items in my basket?""",True,reserve items basket,6,How can I proceed with returning or exchanging an item when the online system doesn't recognize my order?
psychobunny,a59191f6-5d8f-421d-bfa1-31050f15f4d3,2024-06-06T19:08:27.503000,"""Why can't I submit a return through the online system for my order?""",True,ca submit return online system order,1,How can I update the shipping address or resolve delivery issues for my recent order?
psychobunny,e7eb851e-7303-4b2a-bec3-2d9322ae4b02,2024-06-06T19:05:27.101000,"""How can I place a new order if the 2 shipping methods are not available?""",False,place new order 2 shipping methods available,1,How can I update the shipping address or resolve delivery issues for my recent order?
psychobunny,76e04fa4-765f-44de-850c-962f22488224,2024-06-06T18:58:40.984999,"""What does 'pick up point' status mean for my package?""",True,point status mean package,0,How can I track and resolve issues with undelivered or missing packages using provided tracking numbers?
psychobunny,76e04fa4-765f-44de-850c-962f22488224,2024-06-06T18:58:40.984999,"""Where should I pick up my package if it's at a 'pick up point'?""",True,pick package point,1,How can I update the shipping address or resolve delivery issues for my recent order?
psychobunny,30c197ce-dac0-4246-8366-9984b372ef6a,2024-06-06T18:57:54.094000,"""Why hasn't my order shipped from New York since May 31st?""",False,order shipped new york since may 31st,5,What is the status of my order and why haven't I received all items?
psychobunny,30c197ce-dac0-4246-8366-9984b372ef6a,2024-06-06T18:57:54.094000,"""Is there any chance my parcel will arrive before June 16th?""",False,chance parcel arrive june 16th,5,What is the status of my order and why haven't I received all items?
psychobunny,dfd9dc4c-eeeb-4c1f-b23a-79c0266ab596,2024-06-06T18:57:11.588000,"""Where is the update on my missing package that is under investigation by UPS?""",False,update missing package investigation ups,0,How can I track and resolve issues with undelivered or missing packages using provided tracking numbers?
psychobunny,dfd9dc4c-eeeb-4c1f-b23a-79c0266ab596,2024-06-06T18:57:11.588000,"""I want a response regarding the missing package from my order.""",False,want response regarding missing package order,2,Can you provide an update on the status and issues related to my recent order?
psychobunny,0843fd87-8dde-41f2-ac51-9d25e03f0edd,2024-06-06T18:48:58.342999,"""Can you provide an update on the delivery date for my order or issue a refund since it's been over a month without delivery?""",False,provide update delivery date order issue refund since month without delivery,3,"How can I receive or apply refunds, discounts, or exchanges for my recent online order?"
psychobunny,6ccff685-9d04-4b27-9596-90144b1e8661,2024-06-06T18:48:48.674000,"""Why was I charged for a canceled order?""",False,charged canceled order,3,"How can I receive or apply refunds, discounts, or exchanges for my recent online order?"
psychobunny,55328b82-1615-4808-b828-c668c69e335f,2024-06-06T18:31:45.255000,"""How can I cancel my order?""",False,cancel order,2,Can you provide an update on the status and issues related to my recent order?
psychobunny,7b6460dd-f542-4aac-85b6-8dc046aed75e,2024-06-06T18:29:46.509000,"""When will my other package arrive if I am unable to track it?""",False,package arrive unable track,0,How can I track and resolve issues with undelivered or missing packages using provided tracking numbers?
psychobunny,c9403ae5-69ec-44c2-badf-c14b60f95aae,2024-06-06T18:26:28.997999,"""Is my out-of-stock item going to be shipped or will my order be unfulfilled?""",True,item going shipped order unfulfilled,5,What is the status of my order and why haven't I received all items?
psychobunny,31388022-e6b7-4d38-9e49-437a7a975a5c,2024-06-06T18:19:08.549000,"""What can be done about a missing item from my delivered order?""",True,done missing item delivered order,5,What is the status of my order and why haven't I received all items?
psychobunny,7a54d50d-ecb8-440f-a00a-d039d4fab962,2024-06-06T18:15:31.844000,"""Why is there no information on the FedEx tracking for my order that shipped over a week ago?""",False,information fedex tracking order shipped week ago,0,How can I track and resolve issues with undelivered or missing packages using provided tracking numbers?
psychobunny,7c0009b0-772d-4835-9b9f-f46c150f98e0,2024-06-06T18:07:30.240000,"""Why have I not received an update on my order?""",True,received update order,5,What is the status of my order and why haven't I received all items?
psychobunny,3609b49d-a1bd-4b0e-bbd8-340d8dadd953,2024-06-06T18:06:48.953999,"""What is the status of my order?""",False,status order,2,Can you provide an update on the status and issues related to my recent order?
psychobunny,b6f46f0a-c83f-4eac-9a86-bde2b69bc4d4,2024-06-06T17:59:29.371999,"""Why was an item missing from my delivery?""",True,item missing delivery,5,What is the status of my order and why haven't I received all items?
psychobunny,b6f46f0a-c83f-4eac-9a86-bde2b69bc4d4,2024-06-06T17:59:29.371999,"""Can you double-check my order and send me the missing item?""",True,order send missing item,2,Can you provide an update on the status and issues related to my recent order?
psychobunny,ff86284a-8485-4015-ac58-7139f5163bed,2024-06-06T17:56:39.019999,"""Why did my returned box come back to me and can you provide a new return QR code?""",True,returned box come back provide new return qr code,6,How can I proceed with returning or exchanging an item when the online system doesn't recognize my order?
psychobunny,e786b9c9-0eaf-4bc5-97b7-5c3a22f893e4,2024-06-06T17:53:33.450000,"""Why have I not received my cap from my order?""",True,received cap order,5,What is the status of my order and why haven't I received all items?
psychobunny,e786b9c9-0eaf-4bc5-97b7-5c3a22f893e4,2024-06-06T17:53:33.450000,"""Can someone contact me regarding the missing cap from my order?""",True,someone contact regarding missing cap order,2,Can you provide an update on the status and issues related to my recent order?
psychobunny,edc4e799-06b5-438b-b238-893be117a4ed,2024-06-06T17:50:31.783999,"""Can you assist with an exchange when the discount is not recognized by the portal?""",False,assist exchange discount recognized portal,3,"How can I receive or apply refunds, discounts, or exchanges for my recent online order?"
psychobunny,5766d2dd-7bf9-4f7a-a562-6adc3f97bf09,2024-06-06T17:49:45.411999,"""Can my full payment be canceled so I can use the payment plan option instead?""",False,full payment canceled use payment plan option instead,3,"How can I receive or apply refunds, discounts, or exchanges for my recent online order?"
psychobunny,68ffcc24-2c70-41e6-bc1d-40d3c1e7968f,2024-06-06T17:45:49.566999,"""Can I exchange an item for a different size without losing the discount?""",True,exchange item different size without losing discount,4,"How can I resolve issues with incorrect, missing, or exchanged shirt sizes in my order?"
psychobunny,0428097f-6bb2-4e87-a01b-64848099778a,2024-06-06T17:43:42.453999,"""Why have I not received my cap?""",True,received cap,5,What is the status of my order and why haven't I received all items?
psychobunny,2ad2dffb-d6a8-479d-8b10-cc1f30d58315,2024-06-06T17:41:28.089999,"""How can I change the size of an item I received because it's too small?""",True,change size item received small,4,"How can I resolve issues with incorrect, missing, or exchanged shirt sizes in my order?"
psychobunny,a9b45307-c96e-4fdd-a9bd-b8ecc3dff54d,2024-06-06T17:38:07.657999,"""Why hasn't my T-shirt order been shipped?""",True,order shipped,5,What is the status of my order and why haven't I received all items?
psychobunny,052b0efc-e7fa-4d87-8652-77ca2511cf20,2024-06-06T17:37:52.463999,"""Why haven't I received the last shirt from my order despite receiving the other items?""",False,received last shirt order despite receiving items,4,"How can I resolve issues with incorrect, missing, or exchanged shirt sizes in my order?"
psychobunny,c9f08dc8-ba7e-40ae-8466-6fb907743226,2024-06-06T17:15:05.654999,"""Why has my order not arrived?""",True,order arrived,5,What is the status of my order and why haven't I received all items?
psychobunny,a1207de4-efdc-41a4-85ad-85b4e95fedc4,2024-06-06T17:14:30.312999,"""Why hasn't my order arrived?""",False,order arrived,5,What is the status of my order and why haven't I received all items?
psychobunny,5ec1f752-1300-4a46-a82f-8efd7ed3acbc,2024-06-06T17:13:46.688999,"""Why hasn't my order arrived yet?""",True,order arrived yet,5,What is the status of my order and why haven't I received all items?
psychobunny,9789f313-a895-469a-8702-3b8f6351a765,2024-06-06T17:10:26.674000,"""Why was an item missing from my shipment?""",True,item missing shipment,5,What is the status of my order and why haven't I received all items?
psychobunny,916e1114-f24d-496e-b3c6-7582caacf5e1,2024-06-06T17:06:39.282000,"""Why hasn’t my package been shipped yet?""",True,package shipped yet,5,What is the status of my order and why haven't I received all items?
psychobunny,c01ecb53-5e86-4993-865c-9cbfaabb6160,2024-06-06T16:50:48.357000,"""What is the status of my order that has been placed for more than 10 days without an update?""",False,status order placed 10 days without update,2,Can you provide an update on the status and issues related to my recent order?
psychobunny,9de81892-1e01-40f5-818a-45a282a0a05b,2024-06-06T16:49:04.153000,"""Why haven't I received my hat from my order which was supposed to be delivered?""",True,received hat order supposed delivered,5,What is the status of my order and why haven't I received all items?
psychobunny,b241f6cd-248a-4211-b762-61302e63c8ab,2024-06-06T16:32:52.042999,"""What is happening with the missing item from my order?""",True,happening missing item order,2,Can you provide an update on the status and issues related to my recent order?
psychobunny,de1a38b7-ebed-4df4-8e71-d94fd954ddb0,2024-06-06T16:24:55.993000,"""Can I get free shipping for my below $100 purchase?""",True,get free shipping 100 purchase,3,"How can I receive or apply refunds, discounts, or exchanges for my recent online order?"
psychobunny,037cb9eb-16b8-47cc-98be-91d785403c10,2024-06-06T16:23:45.009999,"""Can you provide the current status of my order that I don't have a tracking number for?""",True,provide current status order tracking number,0,How can I track and resolve issues with undelivered or missing packages using provided tracking numbers?
psychobunny,df1a41aa-bbe2-47aa-ad80-d5bc9e17a92f,2024-06-06T16:22:12.405999,"""Can I get free shipping on my purchase?""",True,get free shipping purchase,3,"How can I receive or apply refunds, discounts, or exchanges for my recent online order?"
psychobunny,5aeaceb7-068f-42c4-87cc-bbcb5bc77e44,2024-06-06T16:09:26.937000,"""How do I exchange an item for a different size?""",True,exchange item different size,4,"How can I resolve issues with incorrect, missing, or exchanged shirt sizes in my order?"
psychobunny,203803a0-cda5-47ba-a741-107c9377bc6e,2024-06-06T16:09:01.476999,"""What is the expected arrival date of my order?""",True,expected arrival date order,5,What is the status of my order and why haven't I received all items?
psychobunny,203803a0-cda5-47ba-a741-107c9377bc6e,2024-06-06T16:09:01.476999,"""Why hasn't my order moved from its current location?""",True,order moved current location,2,Can you provide an update on the status and issues related to my recent order?
psychobunny,1794691f-2cb9-4b25-a8f1-2378cb4fea2d,2024-06-06T16:08:19.993000,"""When will my order arrive at my address?""",True,order arrive address,1,How can I update the shipping address or resolve delivery issues for my recent order?
psychobunny,1794691f-2cb9-4b25-a8f1-2378cb4fea2d,2024-06-06T16:08:19.993000,"""Why has my order stopped moving on the tracking?""",True,order stopped moving tracking,0,How can I track and resolve issues with undelivered or missing packages using provided tracking numbers?
psychobunny,529c1df5-420a-478e-b673-51771c9344ee,2024-06-06T15:58:45.746999,"""Why haven't I received any updates about the shipment of my order and why is there an error when I try to track it?""",True,received updates shipment order error try track,0,How can I track and resolve issues with undelivered or missing packages using provided tracking numbers?
psychobunny,02471c18-c6ba-45d9-9b65-231a4eec987f,2024-06-06T15:54:10.130000,"""Can you change the shirt size in my order to size 7 instead of 6?""",False,change shirt size order size 7 instead 6,4,"How can I resolve issues with incorrect, missing, or exchanged shirt sizes in my order?"
psychobunny,57759ada-0b31-45a3-a458-cb41b2c7a723,2024-06-06T15:48:45.375999,"""Why is the FedEx tracking number provided not showing any results?""",False,fedex tracking number provided showing results,0,How can I track and resolve issues with undelivered or missing packages using provided tracking numbers?
psychobunny,d0e92c2e-5e37-4de1-8a3e-c3cc68846186,2024-06-06T15:40:19.694999,"""Is my order out for delivery?""",True,order delivery,5,What is the status of my order and why haven't I received all items?
psychobunny,06cb2b6f-f7a0-444e-8965-4e9bf6b73f13,2024-06-06T15:34:24.769999,"""Can you connect me with the person responsible for collaborations at Psycho Bunny?""",False,connect person responsible collaborations psycho bunny,4,"How can I resolve issues with incorrect, missing, or exchanged shirt sizes in my order?"
psychobunny,f5c7c85e-e1b8-4db6-aec2-3bd7a1de7bc9,2024-06-06T15:13:06.063999,"""Can you cancel an order and refund the full amount?""",False,cancel order refund full amount,3,"How can I receive or apply refunds, discounts, or exchanges for my recent online order?"
psychobunny,cd7c6899-f299-48eb-a5e2-c0299c2a6a14,2024-06-06T15:12:49.596999,"""Can you help me with my order's tracking as it shows as invalid and I believe my order is lost?""",False,help order tracking shows invalid believe order lost,0,How can I track and resolve issues with undelivered or missing packages using provided tracking numbers?
psychobunny,4333d707-dc1b-4d96-b1a9-667f34f30628,2024-06-06T14:56:28.648999,"""Where is my order that says delivered but I haven't received it?""",False,order says delivered received,5,What is the status of my order and why haven't I received all items?
psychobunny,eb13daa0-819f-4474-89cd-942a395d64f7,2024-06-06T14:49:12.671000,"""How can I receive a refund for my purchase?""",True,receive refund purchase,3,"How can I receive or apply refunds, discounts, or exchanges for my recent online order?"
psychobunny,c89bae8c-858a-45dc-b0e6-39fbb2c41feb,2024-06-06T14:48:03.664999,"""Why haven't I received a refund for expedited shipping when my package was delayed?""",False,received refund expedited shipping package delayed,3,"How can I receive or apply refunds, discounts, or exchanges for my recent online order?"
psychobunny,edb557fd-831f-4431-b054-332a96e67e06,2024-06-06T14:47:24.782999,"""Why was there no status available for the original FedEx tracking number provided for my order?""",True,status available original fedex tracking number provided order,0,How can I track and resolve issues with undelivered or missing packages using provided tracking numbers?
psychobunny,edb557fd-831f-4431-b054-332a96e67e06,2024-06-06T14:47:24.782999,"""How can this situation be improved to prevent future dissatisfaction with the tracking process?""",True,situation improved prevent future dissatisfaction tracking process,0,How can I track and resolve issues with undelivered or missing packages using provided tracking numbers?
psychobunny,edb557fd-831f-4431-b054-332a96e67e06,2024-06-06T14:47:24.782999,"""What course of action would you suggest for a customer considering not to purchase from your store due to this issue?""",True,course action would suggest customer considering purchase store due issue,3,"How can I receive or apply refunds, discounts, or exchanges for my recent online order?"
psychobunny,ee6457ab-e4d4-4301-bc7c-7cd7b656f339,2024-06-06T14:41:47.766000,"""Can you provide me with a tracking number for my order?""",True,provide tracking number order,0,How can I track and resolve issues with undelivered or missing packages using provided tracking numbers?
psychobunny,9baf3edc-7e01-4a8a-9c09-f250f14d6e55,2024-06-06T14:37:04.674000,"""What is the return policy?""",True,return policy,6,How can I proceed with returning or exchanging an item when the online system doesn't recognize my order?
psychobunny,9baf3edc-7e01-4a8a-9c09-f250f14d6e55,2024-06-06T14:37:04.674000,"""How can I return a store purchase without physically going to the store?""",True,return store purchase without physically going store,3,"How can I receive or apply refunds, discounts, or exchanges for my recent online order?"
psychobunny,9baf3edc-7e01-4a8a-9c09-f250f14d6e55,2024-06-06T14:37:04.674000,"""How can I generate a return label?""",True,generate return label,6,How can I proceed with returning or exchanging an item when the online system doesn't recognize my order?
psychobunny,9baf3edc-7e01-4a8a-9c09-f250f14d6e55,2024-06-06T14:37:04.674000,"""Where can I drop off the return package?""",True,drop return package,6,How can I proceed with returning or exchanging an item when the online system doesn't recognize my order?
psychobunny,77f63b27-26dc-4997-9ce6-faf7bd16722d,2024-06-06T14:33:20.443000,"""Why was only a partial refund issued when the full amount expected was higher?""",False,partial refund issued full amount expected higher,3,"How can I receive or apply refunds, discounts, or exchanges for my recent online order?"
psychobunny,c23e22bd-5037-448d-88ee-d46b21a5ddea,2024-06-06T14:29:01.467000,"""Why wasn't my full refund issued?""",False,full refund issued,3,"How can I receive or apply refunds, discounts, or exchanges for my recent online order?"
psychobunny,f018671a-8c16-44d9-ac40-496c21384283,2024-06-06T14:25:57.609999,"""Can I get a refund for an item I did not receive?""",False,get refund item receive,3,"How can I receive or apply refunds, discounts, or exchanges for my recent online order?"
psychobunny,841a0b9a-8241-4362-bebb-ced6dd4e2dd4,2024-06-06T14:25:27.921999,"""Why does the return process not recognize my order number when I attempt to return an item?""",True,return process recognize order number attempt return item,6,How can I proceed with returning or exchanging an item when the online system doesn't recognize my order?
psychobunny,ba2bfe50-229c-422f-bbb1-b3a118757996,2024-06-06T14:23:49.753999,"""Why haven't I received my items yet?""",False,received items yet,5,What is the status of my order and why haven't I received all items?
psychobunny,ed1e48d3-4799-4dc7-a588-2d4c4647fdf6,2024-06-06T14:18:37.266999,"""Can I change my refund request to an exchange?""",True,change refund request exchange,3,"How can I receive or apply refunds, discounts, or exchanges for my recent online order?"
psychobunny,dc42e4e5-c19f-4ca6-ad7a-1fe08b464a3f,2024-06-06T14:12:29.486999,"""Was my order shipped separately since I only received the oversized shirt?""",True,order shipped separately since received oversized shirt,4,"How can I resolve issues with incorrect, missing, or exchanged shirt sizes in my order?"
psychobunny,898063bc-d684-4554-b6c6-f2fd4108969b,2024-06-06T14:08:37.811000,"""What should I do if my order is marked as delivered but I haven't received it?""",False,order marked delivered received,5,What is the status of my order and why haven't I received all items?
psychobunny,898063bc-d684-4554-b6c6-f2fd4108969b,2024-06-06T14:08:37.811000,"""How can I proceed in resolving a delivery issue when the package can't be located after checking with neighbors and the shipping address is confirmed to be correct?""",False,proceed resolving delivery issue package ca located checking neighbors shipping address confirmed correct,1,How can I update the shipping address or resolve delivery issues for my recent order?
psychobunny,898063bc-d684-4554-b6c6-f2fd4108969b,2024-06-06T14:08:37.811000,"""What are my next steps when I've verified my address and surroundings but still can't find my delivered order?""",False,next steps verified address surroundings still ca find delivered order,1,How can I update the shipping address or resolve delivery issues for my recent order?
psychobunny,c7d36d81-403b-4a2f-b37b-9057ac2525a2,2024-06-06T14:06:01.779999,"""Why did I not receive an item from my order despite the delivery notification?""",True,receive item order despite delivery notification,5,What is the status of my order and why haven't I received all items?
psychobunny,a17b060b-4dae-43c3-a092-694f1a5746ff,2024-06-06T14:05:21.078000,"""Why does my delivery status show delivered when I have missing items?""",True,delivery status show delivered missing items,5,What is the status of my order and why haven't I received all items?
psychobunny,04ba3f79-8153-4971-8c09-3f5cbccd95c9,2024-06-06T14:05:06.463000,"""Why does my order status show as delivered when items are missing?""",True,order status show delivered items missing,5,What is the status of my order and why haven't I received all items?
psychobunny,5fcb5689-6192-4a55-bca7-7f5322709e62,2024-06-06T14:03:55.503999,"""Can a stained polo shirt that was received be replaced?""",False,stained polo shirt received replaced,4,"How can I resolve issues with incorrect, missing, or exchanged shirt sizes in my order?"
psychobunny,259e0a8f-cd03-475f-8cf3-faf48bee5720,2024-06-06T14:03:50.948999,"""Has my order been shipped?""",False,order shipped,5,What is the status of my order and why haven't I received all items?
psychobunny,259e0a8f-cd03-475f-8cf3-faf48bee5720,2024-06-06T14:03:50.948999,"""I haven't received the shipping confirmation email; can you provide the shipping details?""",False,received shipping confirmation email provide shipping details,5,What is the status of my order and why haven't I received all items?
psychobunny,259e0a8f-cd03-475f-8cf3-faf48bee5720,2024-06-06T14:03:50.948999,"""The FedEx tracking link is giving me an error message; what should I do?""",False,fedex tracking link giving error message,0,How can I track and resolve issues with undelivered or missing packages using provided tracking numbers?
psychobunny,259e0a8f-cd03-475f-8cf3-faf48bee5720,2024-06-06T14:03:50.948999,"""Can you confirm the whereabouts of my package since the tracking is not updating correctly?""",False,confirm whereabouts package since tracking updating correctly,0,How can I track and resolve issues with undelivered or missing packages using provided tracking numbers?
psychobunny,2d995fe8-08d5-4332-a7b7-7a8089cc8b65,2024-06-06T14:01:14.644000,"""How can I find the current status of my order?""",True,find current status order,2,Can you provide an update on the status and issues related to my recent order?
psychobunny,84633ab0-77f8-437f-9da3-c48a6446a0ca,2024-06-06T13:56:24.003999,"""What is the status of my order since I have not received the items and the tracking link provides no information?""",True,status order since received items tracking link provides information,0,How can I track and resolve issues with undelivered or missing packages using provided tracking numbers?
psychobunny,feeed744-be4f-4541-969b-5ffeb64cbedc,2024-06-06T13:43:49.391999,"""Why has my charged purchase not been delivered yet?""",False,charged purchase delivered yet,5,What is the status of my order and why haven't I received all items?
psychobunny,f77b49b4-0da4-47af-b17a-5c48accbe1b8,2024-06-06T13:39:07.726000,"""Can my shipping address be updated to the correct one for my order?""",False,shipping address updated correct one order,1,How can I update the shipping address or resolve delivery issues for my recent order?
psychobunny,7d5a13e2-a73a-481a-a00b-9e62bb78f023,2024-06-06T13:23:07.726999,"""Why haven't I received two items from my order when the other three items have already arrived?""",False,received two items order three items already arrived,5,What is the status of my order and why haven't I received all items?
psychobunny,1ad02df1-9aff-4f27-bcf7-480a0ee7befe,2024-06-06T13:14:26.351999,"""What is the status of the unfulfilled item in my order?""",False,status unfulfilled item order,2,Can you provide an update on the status and issues related to my recent order?
psychobunny,a363d936-95eb-4139-94ef-c12641ce3df0,2024-06-06T13:03:57.038000,"""Why has my order taken longer than the expected 3-5 business days for delivery?""",False,order taken longer expected business days delivery,5,What is the status of my order and why haven't I received all items?
psychobunny,98d676c9-b8e3-4646-a341-62274a9a9c1c,2024-06-06T13:02:46.828000,"""Why is there a message saying that the database cannot find my order number?""",True,message saying database find order number,2,Can you provide an update on the status and issues related to my recent order?
psychobunny,5ead4e22-40eb-40ca-ba96-cfbd8d8f28cc,2024-06-06T12:54:51.502000,"""Can you verify why the provided tracking number for my dispatched order is coming up as invalid?""",False,verify provided tracking number dispatched order coming invalid,0,How can I track and resolve issues with undelivered or missing packages using provided tracking numbers?
psychobunny,5ead4e22-40eb-40ca-ba96-cfbd8d8f28cc,2024-06-06T12:54:51.502000,"""Why does the shipment tracking information say 'shipment cannot be found' for my recent order?""",False,shipment tracking information say found recent order,0,How can I track and resolve issues with undelivered or missing packages using provided tracking numbers?
psychobunny,05dc13f1-7ee8-4050-a437-a9735bc2f6cb,2024-06-06T12:43:11.862999,"""When will my order with the replacement slides be confirmed and processed?""",False,order replacement slides confirmed processed,2,Can you provide an update on the status and issues related to my recent order?
psychobunny,ac48be69-dd4c-4a37-b07b-c778169eee4b,2024-06-06T12:42:38.950999,"""Why was one of my ordered items missing upon delivery?""",False,one ordered items missing upon delivery,5,What is the status of my order and why haven't I received all items?
psychobunny,f9d5f35b-5eb4-4e6d-afd4-5bcfa465b122,2024-06-06T12:41:18.809999,"""How do I successfully initiate an exchange for a different size when the online process is giving an error?""",True,successfully initiate exchange different size online process giving error,4,"How can I resolve issues with incorrect, missing, or exchanged shirt sizes in my order?"
psychobunny,94c0cb6d-1599-435c-befb-5466588a49cf,2024-06-06T12:24:48.790999,"""Why did I only receive five tee shirts when I paid for six?""",True,receive five tee shirts paid six,4,"How can I resolve issues with incorrect, missing, or exchanged shirt sizes in my order?"
psychobunny,71e1bfda-73ea-4a4b-8534-1776a55d1f79,2024-06-06T12:20:52.316999,"""Is my ordered item shipping?""",True,ordered item shipping,5,What is the status of my order and why haven't I received all items?
psychobunny,82338373-f4db-49b7-8070-7efc3ddf4979,2024-06-06T12:13:04.903000,"""Why is my order appearing as lost and can you look into it?""",True,order appearing lost look,2,Can you provide an update on the status and issues related to my recent order?
psychobunny,5c73b392-8fb6-412b-a65c-9cbbe800167a,2024-06-06T12:00:56.579999,"""Why is there still a problem with the tracking number after 48 hours?""",False,still problem tracking number 48 hours,0,How can I track and resolve issues with undelivered or missing packages using provided tracking numbers?
psychobunny,60ef30ca-4e0a-40bf-b6cd-f94a9d021c55,2024-06-06T11:53:35.029999,"""How do I proceed with an exchange if the item is marked as not suitable for return?""",False,proceed exchange item marked suitable return,6,How can I proceed with returning or exchanging an item when the online system doesn't recognize my order?
psychobunny,cfba4bbe-8e04-4b6c-bfff-083eb7c8a5db,2024-06-06T11:48:48.388000,"""How can I change a shirt I ordered because it's not the right size?""",True,change shirt ordered right size,4,"How can I resolve issues with incorrect, missing, or exchanged shirt sizes in my order?"
psychobunny,9770c96c-2e42-47ee-99b2-adeb5bb75b9e,2024-06-06T11:41:33.799999,"""Why can't I track my order?""",True,ca track order,0,How can I track and resolve issues with undelivered or missing packages using provided tracking numbers?
psychobunny,ce9479b9-3c68-40aa-9de4-95d9994be99d,2024-06-06T11:35:32.778000,"""When will I receive the replacement for the shirt I returned?""",False,receive replacement shirt returned,4,"How can I resolve issues with incorrect, missing, or exchanged shirt sizes in my order?"
psychobunny,50777bcd-1464-4fff-89a3-14829944ef12,2024-06-06T11:23:46.752000,"""Can you check the status of my shipped order which the tracking indicates has not been dispatched?""",False,check status shipped order tracking indicates dispatched,0,How can I track and resolve issues with undelivered or missing packages using provided tracking numbers?
psychobunny,ba63f6e9-fd40-49c6-81bc-c8dfb7605a1a,2024-06-06T10:23:42.872999,"""Where can I find the tracking information for my order?""",True,find tracking information order,0,How can I track and resolve issues with undelivered or missing packages using provided tracking numbers?
psychobunny,57b2375c-98b1-420b-bbba-1b51235bec5d,2024-06-06T10:21:44.832999,"""Can you contact FedEx regarding the delayed shipment of my order that appears to be stuck in Woodbridge Township, NJ?""",False,contact fedex regarding delayed shipment order appears stuck woodbridge township nj,5,What is the status of my order and why haven't I received all items?
psychobunny,2eef03b3-5bb5-490b-bed6-4b4f4eaf6132,2024-06-06T10:06:57.904000,"""Why hasn't my order of 4 shirts shipped on May 29 arrived yet?""",False,order 4 shirts shipped may 29 arrived yet,5,What is the status of my order and why haven't I received all items?
psychobunny,562d0d26-d868-4fda-a19f-d424c87c3a3b,2024-06-06T09:06:59.167000,"""Where is my order that shows delivered but is not at my door?""",True,order shows delivered door,5,What is the status of my order and why haven't I received all items?
psychobunny,562d0d26-d868-4fda-a19f-d424c87c3a3b,2024-06-06T09:06:59.167000,"""What steps should I take since my order status shows delivered but I haven't received it?""",True,steps take since order status shows delivered received,5,What is the status of my order and why haven't I received all items?
psychobunny,562d0d26-d868-4fda-a19f-d424c87c3a3b,2024-06-06T09:06:59.167000,"""How can I follow up if my package still hasn't arrived after waiting the advised three days?""",True,follow package still arrived waiting advised three days,5,What is the status of my order and why haven't I received all items?
psychobunny,b6b6de27-e57c-4bc6-8b2e-7f66b9a4860e,2024-06-06T09:03:09.845999,"""Why have I only received one polo shirt when I ordered two?""",False,received one polo shirt ordered two,4,"How can I resolve issues with incorrect, missing, or exchanged shirt sizes in my order?"
psychobunny,b6b6de27-e57c-4bc6-8b2e-7f66b9a4860e,2024-06-06T09:03:09.845999,"""What are the next steps since the second polo shirt has not arrived within the additional two-day waiting period?""",False,next steps since second polo shirt arrived within additional waiting period,4,"How can I resolve issues with incorrect, missing, or exchanged shirt sizes in my order?"
psychobunny,6330ede9-358f-465c-919c-caf2e0ce4bec,2024-06-06T08:57:13.793999,"""Why have I not received my order despite it being marked as delivered?""",True,received order despite marked delivered,5,What is the status of my order and why haven't I received all items?
psychobunny,6330ede9-358f-465c-919c-caf2e0ce4bec,2024-06-06T08:57:13.793999,"""What are the next steps to address a delivery issue where the package has not arrived?""",True,next steps address delivery issue package arrived,1,How can I update the shipping address or resolve delivery issues for my recent order?
psychobunny,6330ede9-358f-465c-919c-caf2e0ce4bec,2024-06-06T08:57:13.793999,"""How can I resolve an issue with an order that is marked as delivered but was not received?""",True,resolve issue order marked delivered received,5,What is the status of my order and why haven't I received all items?
psychobunny,1fcb175f-acda-48e8-919e-28a03d113a95,2024-06-06T08:30:24.056999,"""Why haven't I received my refund after 5 days of notification?""",True,received refund 5 days notification,3,"How can I receive or apply refunds, discounts, or exchanges for my recent online order?"
psychobunny,1cd9ab82-f530-40aa-a09a-16a315fe1a3c,2024-06-06T08:23:02.400000,"""Why hasn't my order placed on May 26 been dispatched yet?""",False,order placed may 26 dispatched yet,5,What is the status of my order and why haven't I received all items?
