gorgiasdomain,executionid,timestamp,summarize_question,automated
psychobunny,5b4b1888-1730-43ce-b931-6e7f0297e95f,2024-06-05T23:55:33.778000,"""Is my order lost?""",true
psychobunny,6e94ca8d-b0dc-4f3a-924c-a8c5c81f2179,2024-06-05T23:55:33.362999,"""Why did I only receive one item when I ordered three?""",true
psychobunny,59a765a8-43aa-41d1-83b7-21202dda9a88,2024-06-05T23:50:49.292000,"""Why did I only receive 2 out of the 3 t-shirts I ordered when all are marked as delivered?""",true
psychobunny,7a12faf4-12c4-47be-9460-e91ebce4b417,2024-06-05T23:44:17.832000,"""Can you apply a discount code retroactively to my order or provide a credit back?""",false
psychobunny,84518266-4f37-4323-be7f-f69d0daea491,2024-06-05T23:43:43.273000,"""Why have I not received my ordered shirt despite it being marked as delivered?""",false
psychobunny,84518266-4f37-4323-be7f-f69d0daea491,2024-06-05T23:43:43.273000,"""What steps should I take if I've already checked everywhere and still can't find my delivered package?""",false
psychobunny,84518266-4f37-4323-be7f-f69d0daea491,2024-06-05T23:43:43.273000,"""How can we proceed if the item is confirmed as delivered by the carrier, but is not received?""",false
psychobunny,c8767be6-b515-4c1c-93f2-ee3f5dc29585,2024-06-05T23:43:41.042000,"""Has there been any update on the status of my order that was supposed to arrive this week?""",false
psychobunny,119f1f9f-725b-4802-b5ce-45c2203523ad,2024-06-05T23:41:25.355000,"""Why did I receive only one t-shirt when I ordered two?""",true
psychobunny,8346042f-f377-4546-9686-7ee840fe0ff9,2024-06-05T23:39:34.099999,"""Can I get clarification on the size of the product that I received?""",true
psychobunny,6f3569c9-02e3-4f95-a8b4-925e34b9bed8,2024-06-05T23:36:40.263000,"""Can you update me on the shipment status of my order, and if it hasn't shipped, proceed with the cancellation?""",false
psychobunny,ff7086a6-c05c-4109-9794-9ac80ce7b724,2024-06-05T23:33:02.407999,"""Can you update me on the current shipment status of my order?""",true
psychobunny,ff7086a6-c05c-4109-9794-9ac80ce7b724,2024-06-05T23:33:02.407999,"""If my order is not going to be shipped soon, can I cancel it?""",true
psychobunny,76946ab3-8465-4723-bed1-81cc67845ccb,2024-06-05T23:25:45.839999,"""Can you please change the size of the item in my order from 2t to 10/12?""",false
psychobunny,3001ddc0-f0ee-41ef-8d4d-abd96bcf8243,2024-06-05T23:24:17.194000,"""Why was my shirt not delivered as previously stated in emails?""",true
psychobunny,53913701-4bc5-4aad-85dc-cb57d135e487,2024-06-05T23:18:55.078000,"""What should I do if my package doesn't arrive within the expected time frame?""",true
psychobunny,53913701-4bc5-4aad-85dc-cb57d135e487,2024-06-05T23:18:55.078000,"""What steps should I take if I am still unable to track my package after the additional waiting period?""",true
psychobunny,00bac947-6382-4ec8-8a02-bdf2ab33a7ac,2024-06-05T23:10:11.971999,"""Why haven't I received my package?""",true
psychobunny,e125c3a8-f8b5-4415-8dc4-37a335f02e78,2024-06-05T23:09:03.066999,"""Why am I unable to track my package with the provided tracking link?""",true
psychobunny,63f60890-26ae-4582-a65f-8206f51b3154,2024-06-05T23:08:23.956000,"""Why hasn't my order arrived despite paying for 2-day shipping?""",false
psychobunny,c1773918-0aa3-44a0-b5e8-fb25629c860a,2024-06-05T23:07:38.568000,"""How do I initiate a refund for one product and exchange another for a different size?""",true
psychobunny,8853465c-3421-4adb-86f5-459fa38cc17a,2024-06-05T23:05:17.279000,"""Can the store participate in the HSBC **Birthday** campaign by providing a special promotion for cardholders?""",false
psychobunny,392d0550-15cf-42eb-9b9f-d70addb6d5b1,2024-06-05T23:01:23.747999,"""Can I exchange shirts if they are too big but still have the tags on?""",true
psychobunny,1ebb3aa6-4038-49cb-bedd-f8fcb2800991,2024-06-05T22:58:38.752000,"""Why is my order showing as delivered when I haven't received it?""",false
psychobunny,34db21df-13e3-4697-b1e2-39f37fa3c0b3,2024-06-05T22:53:56.430000,"""Can I cancel an order that was accidentally completed before I was finished?""",false
psychobunny,9e338210-cf28-4187-bf0c-ba776bfead90,2024-06-05T22:51:55.398000,"""Can I change the sizes in my order to 2 of Size L and 1 of size XXL?""",true
psychobunny,8db2fc5e-edd8-4910-a814-bb0cdf56ae3e,2024-06-05T22:28:04.328999,"""What can be done if my order is marked as delivered but I haven't received it?""",false
psychobunny,2a4ec1a0-818b-441f-a11b-5ee33f9f68db,2024-06-05T22:26:58.665999,"""When will my order be arriving?""",true
psychobunny,fff9d39e-b428-4d01-8f78-8707b16fc629,2024-06-05T22:21:45.114000,"""What is the status of my missing item from my order?""",true
psychobunny,a45c49bc-47ea-4fca-b5ad-355c2b90192a,2024-06-05T22:07:02.609999,"""Can I get a refund for my undelivered order since I've already purchased the same items locally?""",false
psychobunny,6b6fddc6-73ca-40fb-9972-5b8bb0f2704d,2024-06-05T22:03:47.881999,"""¿Dónde está mi pedido?""",false
psychobunny,64a4f27d-c2bf-44e0-8be3-1f987c2b46fb,2024-06-05T22:02:10.779999,"""Can you process a 15% discount on my recent order after a previous discount code was deemed already used?""",false
psychobunny,acb16b6a-953b-4903-b2dd-4c630b4448fd,2024-06-05T22:01:10.292000,"""¿Cuándo llegará mi paquete ya que no puedo rastrearlo con FedEx?""",true
psychobunny,3877add6-d6cb-4cce-ac63-142511b1ad25,2024-06-05T21:55:25.046999,"""Why is the shipment tracking for my order showing as invalid, and can I get updated shipment information?""",true
psychobunny,a7f8dd27-9463-4ad3-ac67-4af29ea2d0fa,2024-06-05T21:55:13.431999,"""Why have I not received the black bathing suit from my order?""",true
psychobunny,490e1ed0-46f8-4528-9fa5-3c2a7276f4b2,2024-06-05T21:42:27.130000,"""How do I return an order if I don't have a QR code or a shipping address?""",true
psychobunny,b2a73711-c57b-496a-90ea-7aae94d33574,2024-06-05T21:29:15.020999,"""How do I resolve a tracking error for items not received when the packing slip has been discarded?""",false
psychobunny,b2a73711-c57b-496a-90ea-7aae94d33574,2024-06-05T21:29:15.020999,"""What should I do if part of my online order hasn't arrived and the given tracking number is showing as not found?""",false
psychobunny,42aa1266-95f5-498d-88c0-9a2c8630d583,2024-06-05T21:07:57.763000,"""My package delivery status is showing as delivered, but I haven't received it. What should I do?""",true
psychobunny,4dc18b5b-5ab1-4bf2-b423-bbea7b4a480d,2024-06-05T21:07:33.973999,"""What is the status of my delivery that was supposed to arrive by UPS on May 31?""",false
psychobunny,2fb073c3-39cd-4d20-897f-12fbb46111db,2024-06-05T21:03:06.947000,"""Can you provide any updates on the status of order #3128356 (GE5700142824US)?""",true
psychobunny,2fb073c3-39cd-4d20-897f-12fbb46111db,2024-06-05T21:03:06.947000,"""Was the shipment for order #3128356 delivered to the hub as an overpack or a loose box?""",true
psychobunny,2fb073c3-39cd-4d20-897f-12fbb46111db,2024-06-05T21:03:06.947000,"""Has order #3128356 arrived at the JFK hub and been processed?""",true
psychobunny,169eeea2-0818-4770-9049-ffa54125c42a,2024-06-05T21:01:41.572000,"""Can I change the delivery address for my order?""",false
psychobunny,2efa7aba-1380-4055-ad8c-124c2606278a,2024-06-05T21:00:33.378000,"""What is the status of my missing packages?""",false
psychobunny,2efa7aba-1380-4055-ad8c-124c2606278a,2024-06-05T21:00:33.378000,"""Can I get a refund for the items not delivered?""",false
psychobunny,2efa7aba-1380-4055-ad8c-124c2606278a,2024-06-05T21:00:33.378000,"""Will large orders always have delivery issues?""",false
psychobunny,2efa7aba-1380-4055-ad8c-124c2606278a,2024-06-05T21:00:33.378000,"""How can I receive the golf ball promotion?""",false
psychobunny,b017d432-4483-41bc-809e-e50c40dc9e31,2024-06-05T20:59:14.947000,"""What should I do if I'm missing items from my order?""",false
psychobunny,3acebcc7-04a3-401e-9a82-e237ff1123e4,2024-06-05T20:57:02.700999,"""Did I receive my order?""",true
psychobunny,6b4e4d95-5086-4720-baf7-2dcb0b7d6de0,2024-06-05T20:56:09.612999,"""What steps should I take if the items I received are incorrect or incomplete?""",true
psychobunny,f62b8a8b-a805-4994-a87e-693d82c3ba08,2024-06-05T20:43:22.023000,"""Why haven't I received my order yet?""",true
psychobunny,9a1e50a8-e524-4957-8f63-6eca5c2743c6,2024-06-05T20:41:19.924000,"""Why did I receive only two polos from my order?""",true
psychobunny,a8f6b5c6-8523-4c01-8b53-9f7acb96ea2c,2024-06-05T20:37:43.039999,"""How do I return items if the return portal does not recognize my order with my email?""",false
